@RELATION wiki_binned_norev
@ATTRIBUTE num_links_in Numeric
@ATTRIBUTE org_percentage Numeric
@ATTRIBUTE num_negative_words   Numeric
@ATTRIBUTE num_images   Numeric
@ATTRIBUTE edu_percentage   Numeric
@ATTRIBUTE other_percentage     Numeric
@ATTRIBUTE num_categories   Numeric
@ATTRIBUTE num_positive_words   Numeric
@ATTRIBUTE num_words    Numeric
@ATTRIBUTE net_percentage Numeric
@ATTRIBUTE num_controversial_words  Numeric
@ATTRIBUTE gov_percentage   Numeric
@ATTRIBUTE com_percentage   Numeric
@ATTRIBUTE num_links_out    Numeric
@ATTRIBUTE num_references   Numeric
@ATTRIBUTE isControversial  {yes,no}
@DATA
60731, 0.03508771929824561,0.0009174902617261694,120, 0.007797270955165692, 0.19883040935672514,52,0.002655892862891543,62126, 0.011695906432748537,8.048160190580434e-05, 0.007797270955165692,0.7387914230019493,1179,513,no
15, 0.18686868686868688,0.0006623130621382114,3, 0.025252525252525252, 0.25757575757575757,4,0.002424065807425854,75493, 0.045454545454545456,5.2985044971056916e-05, 0.13636363636363635,0.3484848484848485,99,198,no
1750, 0.07317073170731707,0.00034869529842505956,43, 0, 0.8780487804878049,19,0.0015691288429127682,17207, 0.024390243902439025,0.0, 0,0.024390243902439025,324,41,no
857, 0.05084745762711865,0.00022526327645435603,28, 0, 0.2542372881355932,4,0.00045052655290871206,17757, 0,5.631581911358901e-05, 0.01694915254237288,0.6779661016949152,714,59,yes
739, 0.10256410256410256,0.0007757951900698216,155, 0.004273504273504274, 0.09401709401709402,16,0.001826872544357967,39959, 0.004273504273504274,0.00020020521034059912, 0.1581196581196581,0.6367521367521367,825,234,no
298, 0.17647058823529413,0.000758150113722517,9, 0.058823529411764705, 0,9,0.0021661431820643342,9233, 0.11764705882352941,0.0, 0.47058823529411764,0.17647058823529413,214,17,yes
799, 0.30526315789473685,0.0005908322528762043,50, 0.042105263157894736, 0.2631578947368421,20,0.0026669511414550884,121862, 0.010526315789473684,8.206003512169504e-06, 0.015789473684210527,0.3631578947368421,1383,190,yes
13130, 0.2898550724637681,0.0013893355631311507,32, 0.10869565217391304, 0.13768115942028986,27,0.0017109410175596578,77735, 0.050724637681159424,0.0002572843635428057, 0.07971014492753623,0.3333333333333333,1151,138,yes
1235, 0.3076923076923077,0.0005732301519059903,7, 0.11538461538461539, 0,15,0.0015477214101461737,17445, 0,0.0, 0,0.5769230769230769,309,26,yes
527, 0.10810810810810811,0.0006202557816699649,24, 0.009009009009009009, 0.22522522522522523,22,0.0016835514073899045,33857, 0.036036036036036036,0.0, 0.018018018018018018,0.6036036036036037,439,111,no
2220, 0.3,0.0011701669027529716,26, 0.14444444444444443, 0.13333333333333333,11,0.005173369464802611,32474, 0.022222222222222223,0.0, 0.011111111111111112,0.3888888888888889,647,90,yes
917, 0.02040816326530612,0.0006531237331651727,14, 0.02040816326530612, 0.24489795918367346,22,0.0037836133507499663,44402, 0.12244897959183673,2.252150804017837e-05, 0,0.5918367346938775,356,49,yes
4212, 0.41898148148148145,0.000907914746805275,21, 0.037037037037037035, 0.16435185185185186,21,0.0019066209682910775,44057, 0.006944444444444444,0.006128424540935607, 0.20833333333333334,0.16435185185185186,579,432,yes
1055, 0.13740458015267176,0.000936861230978878,6, 0.07633587786259542, 0.11450381679389313,19,0.0025550760844878493,35224, 0.022900763358778626,5.6779468544174426e-05, 0.007633587786259542,0.6412213740458015,391,131,yes
168, 0.21818181818181817,0.0007015622593727007,8, 0.16363636363636364, 0.10909090909090909,8,0.002481134819732722,58441, 0,0.0, 0.05454545454545454,0.45454545454545453,157,55,yes
217, 0.3137254901960784,0.0016274982097519693,4, 0.07282913165266107, 0.08683473389355742,16,0.002213397565262678,76805, 0.04201680672268908,0.0, 0.10644257703081232,0.37815126050420167,373,357,yes
457, 0.2268041237113402,0.0015003990422984836,6, 0.061855670103092786, 0.09278350515463918,56,0.0023942537909018356,31325, 0.020618556701030927,9.577015163607342e-05, 0.010309278350515464,0.5876288659793815,318,97,yes
126, 0.1276595744680851,0.0006541648495420846,7, 0, 0.10638297872340426,25,0.002398604448320977,9172, 0.06382978723404255,0.0, 0.02127659574468085,0.6808510638297872,107,47,yes
102, 0.1111111111111111,0.0005531112507856694,6, 0, 0.3333333333333333,9,0.001257071024512885,39775, 0,0.0, 0,0.5555555555555556,196,18,no
1773, 0.45,0.0011670654140164556,12, 0.2, 0.05,4,0.0026404854992122307,68548, 0,0.0, 0,0.3,497,20,yes
73, 0.4057971014492754,0.0006056935190793458,2, 0.043478260869565216, 0.057971014492753624,17,0.0007787488102448733,11557, 0,0.00328805053214502, 0.11594202898550725,0.37681159420289856,473,69,yes
180, 0.4,0.0004109870539078019,5, 0.2, 0,7,0.0007534762654976368,14599, 0,0.00020549352695390096, 0.2,0.2,163,5,yes
355, 0.10144927536231885,0.0008967939615873253,7, 0.043478260869565216, 0.07246376811594203,32,0.0029893132052910844,13381, 0,0.0001494656602645542, 0.014492753623188406,0.7681159420289855,164,69,no
338, 0.24390243902439024,0.0012244065029589823,9, 0.04878048780487805, 0.36585365853658536,11,0.0021087000884293587,14701, 0,0.00040813550098632746, 0,0.34146341463414637,442,41,yes
3882, 0.23,0.00037071890951606925,28, 0.07, 0.18,15,0.002823167080160835,70134, 0.01,0.0, 0.02,0.49,687,100,no
18, 0.7560975609756098,0.0006652622241933695,4, 0.04878048780487805, 0.0975609756097561,3,0.0014968400044350816,18038, 0,0.0, 0.04878048780487805,0.04878048780487805,50,41,no
323, 0.009345794392523364,0.0011430064334933543,5, 0, 0.009345794392523364,25,0.0022860128669867086,30621, 0,0.0, 0,0.9813084112149533,411,107,no
6720, 0.2079207920792079,0.0007343595537353481,21, 0, 0.06435643564356436,23,0.0017794096878971898,35405, 0,0.0, 0.009900990099009901,0.7178217821782178,511,202,no
125, 0,1.8523320860963953e-05,4, 0, 0.29411764705882354,4,0.00012966324602674766,53986, 0,0.0, 0,0.7058823529411765,880,17,no
2635, 0.5223880597014925,0.0009910522142938046,15, 0.05970149253731343, 0.1044776119402985,16,0.0026050515347151434,35316, 0.07462686567164178,0.0, 0,0.23880597014925373,767,67,yes
983, 0.21875,0.0007673124880107424,28, 0.03125, 0,10,0.0015346249760214848,10426, 0,9.59140610013428e-05, 0.625,0.125,398,32,yes
935, 0.02040816326530612,0.0007788481246157,9, 0, 0.10204081632653061,29,0.0031153924984628,24395, 0,4.099200655872105e-05, 0,0.8775510204081632,378,98,no
1505, 0.3333333333333333,0.0008017103153393907,9, 0, 0.2222222222222222,12,0.0018706574024585784,18710, 0,0.0, 0,0.4444444444444444,119,9,no
22, 0,0.0,0, 0, 0.5,4,0.00048350703771354896,18614, 0,0.0, 0,0.5,486,4,no
11, 0.5,0.00016292520569307218,5, 0, 0.25,6,0.0008844511166195347,85929, 0,0.0, 0,0.25,70,4,no
2713, 0.3083197389885807,0.0013424435915529319,24, 0.024469820554649267, 0.10440456769983687,26,0.0019276113109477995,58103, 0.0032626427406199023,0.00013768652221055711, 0.41435562805872755,0.14518760195758565,618,613,yes
149, 0.14814814814814814,0.0002473288484368817,5, 0, 0.6296296296296297,37,0.002473288484368817,20216, 0,0.0, 0.037037037037037035,0.18518518518518517,169,27,no
273, 0.21705426356589147,0.0003757573859811182,22, 0.08527131782945736, 0.1937984496124031,17,0.002301513989134349,63871, 0.015503875968992248,4.696967324763978e-05, 0.023255813953488372,0.46511627906976744,346,129,no
1071, 0.34814814814814815,0.0010336739156363059,29, 0.1111111111111111, 0.014814814814814815,20,0.0017691726633006003,50306, 0.022222222222222223,0.0, 0.08888888888888889,0.4148148148148148,389,135,yes
287, 0.07777777777777778,0.0005748502994011976,53, 0, 0.6888888888888889,89,0.0018682634730538923,20875, 0.011111111111111112,0.0001437125748502994, 0.011111111111111112,0.2111111111111111,224,90,yes
19, 0.18181818181818182,0.0005982451475671364,3, 0, 0.7272727272727273,12,0.004054772666843925,15044, 0,0.0, 0,0.09090909090909091,90,11,no
350, 0.016666666666666666,0.0015129308306935842,9, 0, 0.1,24,0.002222117157581202,21151, 0.041666666666666664,0.0, 0,0.8416666666666667,312,120,yes
742, 0.1793570219966159,0.0012300712482826927,40, 0, 0.22165820642978004,38,0.0017812070673184446,125196, 0.04568527918781726,0.0, 0.008460236886632826,0.544839255499154,698,591,no
27, 0.07272727272727272,0.001490471627807942,6, 0, 0.16363636363636364,11,0.0025550942190993293,9393, 0.01818181818181818,0.00010646225912913872, 0,0.7454545454545455,158,55,yes
600, 0.3076923076923077,0.0006284740649702522,48, 0.06477732793522267, 0.044534412955465584,21,0.0024300997178849752,71602, 0.05668016194331984,1.3966090332672272e-05, 0.08502024291497975,0.44129554655870445,777,247,no
35, 0,0.0,2, 0, 0,12,0.0013956734124214933,1433, 0,0.0, 0,1,46,4,no
39, 0,0.0007810622446527277,1, 0, 0.023529411764705882,25,0.0018625330449411198,16644, 0,0.0, 0,0.9764705882352941,141,85,no
178, 0.4722222222222222,0.00104322879311469,14, 0.08333333333333333, 0.05555555555555555,19,0.0027058746821412272,30674, 0,0.0, 0.05555555555555555,0.3333333333333333,175,36,no
2129, 0.34375,0.00021192614373890698,30, 0.015625, 0,7,0.0019338260616175262,37749, 0,7.947230390209013e-05, 0.1875,0.453125,586,64,no
1702, 0.1339712918660287,0.0006819344206398818,26, 0.05741626794258373, 0.3349282296650718,27,0.002992934401697259,52791, 0.028708133971291867,1.894262279555227e-05, 0.023923444976076555,0.42105263157894735,902,209,yes
1245, 0.3237410071942446,0.0008966260666324135,87, 0.03597122302158273, 0.302158273381295,76,0.0022969746426088795,99261, 0.014388489208633094,1.0074450186881052e-05, 0.007194244604316547,0.31654676258992803,917,139,yes
243, 0.17647058823529413,0.0003826286588865506,8, 0.058823529411764705, 0.4117647058823529,2,0.002391429118040941,10454, 0,0.0, 0,0.35294117647058826,300,17,yes
4548, 0.22627737226277372,0.0003777465320769764,61, 0.051094890510948905, 0.0364963503649635,20,0.0021615496002182536,47651, 0.0072992700729927005,0.0, 0.20437956204379562,0.4744525547445255,930,137,no
2, 0.6666666666666666,0.0,3, 0, 0,14,0.0,202, 0,0.0, 0,0.3333333333333333,5,3,no
497, 0.12244897959183673,0.0006328999475597186,7, 0.3877551020408163, 0.02040816326530612,12,0.002459268367660621,55301, 0,0.0, 0.061224489795918366,0.40816326530612246,547,49,no
3293, 0.37777777777777777,0.0005417900744058369,7, 0.011111111111111112, 0.022222222222222223,21,0.0014447735317488983,27686, 0,3.611933829372246e-05, 0.03333333333333333,0.5555555555555556,1005,90,yes
325, 0.625,0.0010070207786681796,52, 0.03571428571428571, 0.03571428571428571,10,0.0026097439897879585,70505, 0,0.0, 0.20535714285714285,0.09821428571428571,570,112,no
322, 0.11627906976744186,0.0011544677903486493,5, 0, 0.10697674418604651,16,0.002020318633110136,51972, 0.023255813953488372,0.0, 0.013953488372093023,0.7395348837209302,327,215,yes
1293, 0.3711340206185567,0.0007261924409968642,12, 0.061855670103092786, 0.15463917525773196,17,0.004060075920118832,30295, 0,0.0003961049678164714, 0.23711340206185566,0.17525773195876287,861,97,yes
2358, 0.34513274336283184,0.0012483281319661168,21, 0.008849557522123894, 0.2920353982300885,60,0.0024372120671719423,67290, 0,0.0, 0.008849557522123894,0.34513274336283184,1088,113,no
1047, 0.1872146118721461,0.0005140809998875448,27, 0.1141552511415525, 0.0273972602739726,22,0.0019759988433177503,62247, 0.0365296803652968,1.6065031246485775e-05, 0.045662100456621,0.589041095890411,689,219,no
402, 0.05434782608695652,0.00032550317365594313,4, 0, 0.08695652173913043,32,0.002007269570878316,18433, 0,0.00010850105788531438, 0.010869565217391304,0.8478260869565217,312,92,no
799, 0.13043478260869565,0.0007739050676450356,10, 0.043478260869565216, 0.17391304347826086,14,0.0019490942444393487,34888, 0,0.0, 0.043478260869565216,0.6086956521739131,547,23,yes
1403, 0.390625,0.0009904881691690905,15, 0.03125, 0.125,11,0.0027513560254696957,63605, 0,0.0, 0.046875,0.40625,480,64,no
2986, 0,0.0004826953709513926,37, 0, 0.5294117647058824,7,0.0023652073176618237,20717, 0,0.0, 0,0.47058823529411764,638,17,no
58, 0.5232558139534884,0.0007948493760432398,11, 0.03488372093023256, 0,21,0.0017884110960972896,25162, 0.023255813953488372,3.974246880216199e-05, 0.046511627906976744,0.37209302325581395,320,86,yes
1, 0,0.0003210315814818283,2, 0, 0,11,0.0012841263259273132,74759, 0,0.0, 0,1,408,1,no
3800, 0.24861878453038674,0.0004628970232160661,131, 0.04419889502762431, 0.10497237569060773,42,0.0019406067511750463,56168, 0.0055248618784530384,0.0, 0.022099447513812154,0.574585635359116,514,181,yes
6624, 0.2857142857142857,0.0005384353069978642,41, 0.05714285714285714, 0.2857142857142857,33,0.0020998976972916705,55717, 0,0.0, 0.02857142857142857,0.34285714285714286,576,35,yes
420, 0.6666666666666666,0.0002667733760170735,9, 0, 0.08333333333333333,7,0.001067093504068294,7497, 0,0.0, 0,0.25,426,12,no
184, 0.022556390977443608,0.0007838306925704048,5, 0, 0.045112781954887216,17,0.0032472985835059628,17861, 0.007518796992481203,5.598790661217177e-05, 0.007518796992481203,0.9172932330827067,200,133,yes
148, 0.10457516339869281,0.0007007299270072992,9, 0.006535947712418301, 0.0784313725490196,59,0.0020437956204379564,17125, 0,0.00029197080291970805, 0.006535947712418301,0.803921568627451,530,153,yes
867, 0.2643171806167401,0.002337456846950518,19, 0.013215859030837005, 0.11894273127753303,23,0.0015103567318757191,27808, 0,7.192174913693901e-05, 0.44052863436123346,0.16299559471365638,451,227,yes
683, 0.2,0.0016025641025641025,18, 0.05, 0.011111111111111112,11,0.0018823768823768823,39312, 0.022222222222222223,0.0, 0.08888888888888889,0.6277777777777778,348,180,yes
531, 0.2631578947368421,0.0004879812036869691,56, 0.05263157894736842, 0.3684210526315789,17,0.0016446773902042292,55330, 0,0.0, 0,0.3157894736842105,552,19,no
4, 0.3333333333333333,0.0,21, 0, 0.6666666666666666,8,0.0,445, 0,0.0, 0,0,14,3,no
1513, 0.39655172413793105,0.0009165172345088663,41, 0.08620689655172414, 0.1206896551724138,23,0.002171747360031879,50190, 0,1.9924287706714485e-05, 0.06896551724137931,0.3275862068965517,640,116,no
405, 0.12280701754385964,0.0006661802493417504,12, 0.017543859649122806, 0.5087719298245614,30,0.002252323700155442,31523, 0,0.0, 0.017543859649122806,0.3333333333333333,362,57,no
13, 0,0.0010370754472387865,2, 0, 0.4,8,0.00233341975628727,7714, 0,0.0, 0,0.6,39,5,no
2241, 0.13043478260869565,0.0001445452245871427,42, 0.014492753623188406, 0.08695652173913043,20,0.0012647707151374986,27673, 0,0.0, 0.4057971014492754,0.36231884057971014,866,69,no
1219, 0.10071942446043165,0.0005092096714719672,48, 0.04316546762589928, 0.5539568345323741,48,0.002247546136152131,56951, 0.014388489208633094,0.0, 0.007194244604316547,0.2805755395683453,739,139,no
473, 0.21951219512195122,0.00032856137057028865,8, 0.024390243902439025, 0.1951219512195122,29,0.0033794883830086833,21305, 0,0.0, 0.024390243902439025,0.5365853658536586,228,41,no
117, 0.2857142857142857,0.0016723324925978725,7, 0, 0,6,0.002302884088167562,36476, 0.14285714285714285,0.0, 0,0.5714285714285714,159,7,no
2884, 0.052884615384615384,0.0008157050410571538,18, 0.009615384615384616, 0.24519230769230768,20,0.001993945655917487,55167, 0.04326923076923077,0.0, 0,0.6490384615384616,568,208,yes
1083, 0.42857142857142855,0.0019299844529030183,13, 0.03571428571428571, 0.044642857142857144,15,0.003189835415214711,74612, 0.05357142857142857,0.0, 0.017857142857142856,0.41964285714285715,441,112,yes
4321, 0.08687943262411348,0.0005977362329899529,107, 0.008865248226950355, 0.4024822695035461,83,0.002263767010047056,78630, 0.010638297872340425,6.358896095637798e-05, 0.0070921985815602835,0.48404255319148937,938,564,yes
76, 0.21403508771929824,0.0014652135260610451,14, 0.021052631578947368, 0.05964912280701754,22,0.0019261795792038458,60742, 0.007017543859649123,4.938921997958579e-05, 0.010526315789473684,0.6877192982456141,304,285,yes
599, 0.24390243902439024,0.00045651026434797497,31, 0.04878048780487805, 0.17073170731707318,14,0.0012268713354351827,70097, 0.012195121951219513,0.0, 0.024390243902439025,0.5,422,82,no
485, 0.08163265306122448,0.0007378952622783602,38, 0, 0.7551020408163265,13,0.002756255832627992,46077, 0.02040816326530612,6.510840549514942e-05, 0,0.14285714285714285,417,49,no
17048, 0.11098527746319366,0.0005090383909651605,74, 0.011325028312570781, 0.07474518686296716,90,0.0018822582363595469,84473, 0.009060022650056626,0.00013021912327015734, 0.08493771234428087,0.7089467723669309,1911,883,yes
1635, 0.37894736842105264,0.0006305350950101745,22, 0.04736842105263158, 0.10526315789473684,20,0.002235533518672437,34891, 0.007894736842105263,0.0001433034306841306, 0.29210526315789476,0.16842105263157894,777,380,yes
82, 0.5342465753424658,0.0009973035865991947,12, 0.04794520547945205, 0.0273972602739726,12,0.0018099213238281682,54146, 0.0136986301369863,0.00018468584937022126, 0.13013698630136986,0.2465753424657534,95,146,no
1911, 0.21839080459770116,0.0008488063660477454,30, 0.022988505747126436, 0.21839080459770116,13,0.0016710875331564987,37700, 0,2.6525198938992044e-05, 0.19540229885057472,0.3448275862068966,265,87,yes
904, 0.3836065573770492,0.002214189739028406,19, 0.01639344262295082, 0.04590163934426229,16,0.0022520391362767546,52841, 0.013114754098360656,3.784939724834882e-05, 0.4163934426229508,0.12459016393442623,672,305,yes
78, 0,0.001056950142549197,6, 0.11764705882352941, 0.11764705882352941,3,0.0024198595368889507,71905, 0.058823529411764705,0.0, 0,0.7058823529411765,150,17,no
935, 0.2792207792207792,0.00017629947403990245,32, 0.032467532467532464, 0.2597402597402597,22,0.0009402638615461464,34033, 0,0.0001175329826932683, 0.14285714285714285,0.2857142857142857,357,154,no
5118, 0.3408239700374532,0.0001573605392221144,43, 0.0599250936329588, 0.03745318352059925,17,0.0013900180964620105,38129, 0,7.86802696110572e-05, 0.15355805243445692,0.40823970037453183,628,267,no
60, 0.35714285714285715,0.001758508784550701,42, 0, 0.32142857142857145,5,0.001998305436989433,62554, 0,0.0, 0.25,0.07142857142857142,82,28,no
548, 0.23622047244094488,0.0007311834508812283,29, 0.023622047244094488, 0,9,0.001980288512803327,65647, 0,0.0, 0.4645669291338583,0.2755905511811024,526,127,no
388, 0.32075471698113206,0.0006873527101335428,38, 0.05660377358490566, 0.24528301886792453,12,0.0014728986645718774,40736, 0.05660377358490566,2.454831107619796e-05, 0,0.32075471698113206,683,53,no
181, 0.3548387096774194,0.0018558003632630497,5, 0.08602150537634409, 0.11827956989247312,27,0.0020137408197109688,25326, 0,3.9485114111979786e-05, 0.053763440860215055,0.3870967741935484,181,93,yes
125, 0,0.001151665485471297,8, 0, 0.14285714285714285,31,0.003927474604299551,33864, 0,2.9529884242853768e-05, 0,0.8571428571428571,116,7,no
785, 0.22580645161290322,0.0012214551248008498,2, 0, 0.41935483870967744,13,0.0016994158258098779,18830, 0,0.00015932023366967604, 0,0.3548387096774194,464,31,yes
136, 0.5,0.0009063444108761329,8, 0, 0,6,0.0019133937562940584,39720, 0,0.0, 0,0.5,169,14,no
720, 0.08552631578947369,0.0009631333939750656,22, 0.006578947368421052, 0.049342105263157895,63,0.0025505199136747108,56067, 0,0.00017835803592130842, 0.013157894736842105,0.8453947368421053,810,304,yes
313, 0.006711409395973154,0.0006740563211503894,9, 0, 0.013422818791946308,9,0.0027336728579988017,26704, 0.03355704697986577,0.0, 0,0.9463087248322147,194,149,yes
1742, 0.4230769230769231,0.0008219285313572258,20, 0.038461538461538464, 0.15384615384615385,18,0.0034442719409255177,76649, 0.11538461538461539,1.304648462471787e-05, 0,0.2692307692307692,1906,26,yes
1309, 0.1566265060240964,0.0005020780452428106,7, 0, 0.08433734939759036,64,0.0017851663830855484,35851, 0,2.7893224735711695e-05, 0.024096385542168676,0.7349397590361446,610,83,no
1977, 0.06428571428571428,0.0007898699182978304,92, 0.0035714285714285713, 0.5285714285714286,65,0.0027398612790955987,40513, 0.03571428571428571,2.46834349468072e-05, 0.0035714285714285713,0.36428571428571427,805,280,yes
20, 0.3125,0.00032504469364537625,0, 0.15625, 0.1875,28,0.0014627011214041932,12306, 0.03125,0.0, 0.03125,0.28125,78,32,no
1002, 0.16042780748663102,0.0004641448131817127,31, 0.0481283422459893, 0.33689839572192515,49,0.0018030240819751147,56017, 0.0053475935828877,7.14068943356481e-05, 0.03208556149732621,0.41711229946524064,496,187,yes
34, 0.17105263157894737,0.00033018935641787616,5, 0.013157894736842105, 0.34210526315789475,20,0.0007608711256585842,139326, 0,5.7424235898761074e-05, 0,0.47368421052631576,745,76,no
238, 0.1044776119402985,0.0004179903026249791,75, 0.029850746268656716, 0.26865671641791045,24,0.0021735495736498914,23924, 0.05970149253731343,0.0, 0.014925373134328358,0.5223880597014925,242,67,no
4116, 0.29770992366412213,0.0007621186899580835,36, 0.030534351145038167, 0.16030534351145037,43,0.002787749944846674,49861, 0.007633587786259542,0.0, 0,0.5038167938931297,1507,131,no
700, 0.08139534883720931,0.0013293141862163226,22, 0, 0.20930232558139536,52,0.0023216191421242816,53411, 0,1.87227350171313e-05, 0,0.7093023255813954,931,86,no
5, 0,0.0016271921894774905,9, 0, 0.15384615384615385,8,0.0032242511902609533,33186, 0,3.01331886940276e-05, 0,0.8461538461538461,408,26,no
16892, 0.10215053763440861,0.00018002684036529082,82, 0.016129032258064516, 0.5806451612903226,35,0.0020948577787961113,61102, 0.010752688172043012,0.0, 0.010752688172043012,0.27956989247311825,1212,186,no
8490, 0.06763285024154589,0.0003466160008216083,128, 0.01932367149758454, 0.5072463768115942,35,0.0016432165964876246,77896, 0.0821256038647343,0.0, 0.01932367149758454,0.30434782608695654,1045,207,yes
1051, 0.20714285714285716,0.000575634225566383,17, 0.07857142857142857, 0.06428571428571428,75,0.0020352781546811396,48642, 0.02142857142857143,2.0558365198799392e-05, 0.03571428571428571,0.5928571428571429,435,140,yes
21, 0,0.0002821670428893905,5, 0, 0.13636363636363635,14,0.003386004514672686,3544, 0,0.0, 0,0.8636363636363636,33,22,yes
171, 0,0.0,2, 0, 0,1,0.014144271570014143,707, 0,0.0, 0,1,101,2,yes
8, 0,6.424670735624799e-05,1, 0, 0.1111111111111111,5,0.00128493414712496,15565, 0,0.0, 0,0.8888888888888888,156,9,no
21462, 0.23129251700680273,0.0003998667110963012,73, 0.013605442176870748, 0.47619047619047616,52,0.002012662445851383,75025, 0.017006802721088437,0.0, 0.04081632653061224,0.22108843537414966,981,294,no
1819, 0.3717948717948718,0.0006559738639433033,61, 0.08974358974358974, 0.38461538461538464,63,0.002611033223146874,77747, 0.01282051282051282,5.144893050535712e-05, 0.01282051282051282,0.1282051282051282,804,78,no
169, 0.3333333333333333,0.0013122211530049864,5, 0.08333333333333333, 0,3,0.0021432945499081446,22862, 0,0.0, 0.16666666666666666,0.4166666666666667,220,24,no
1196, 0.436950146627566,0.0010988375455439246,13, 0.06158357771260997, 0.09970674486803519,26,0.002814566344726544,51873, 0.01466275659824047,0.0, 0.1906158357771261,0.19648093841642228,695,341,yes
11137, 0.33516483516483514,0.0003665017408832692,77, 0.027472527472527472, 0.24175824175824176,43,0.001749212854215603,60027, 0.027472527472527472,4.99775101204458e-05, 0.04945054945054945,0.31868131868131866,1038,182,yes
387, 0.35789473684210527,0.0014442284850448115,30, 0.16842105263157894, 0.08421052631578947,23,0.005358492603390563,74088, 0.05263157894736842,2.699492495410863e-05, 0.010526315789473684,0.3263157894736842,745,95,yes
356, 0.06756756756756757,0.000574130361364404,11, 0, 0.8108108108108109,9,0.0019925700776764607,29610, 0,3.3772374197906115e-05, 0,0.12162162162162163,293,74,no
118, 0.1743119266055046,0.001190064877730431,8, 0.009174311926605505, 0.10091743119266056,50,0.003378248685170256,26049, 0.009174311926605505,0.0, 0.03669724770642202,0.6697247706422018,127,109,yes
240, 0.47058823529411764,0.0010750761512273786,6, 0.15294117647058825, 0.03529411764705882,23,0.0026428955384339725,44648, 0.011764705882352941,2.2397419817237054e-05, 0.07058823529411765,0.25882352941176473,274,85,yes
4175, 0.18018018018018017,0.00023144576454250888,81, 0.04504504504504504, 0.04504504504504504,26,0.0021293010337910816,64810, 0.018018018018018018,0.0, 0.21621621621621623,0.4954954954954955,782,111,no
804, 0,0.00034928396786587494,4, 0, 0.3333333333333333,18,0.0027942717429269995,2863, 0,0.0, 0.3333333333333333,0.3333333333333333,42,6,yes
693, 0,0.0006857806029594071,4, 0, 0.06060606060606061,18,0.003297022129612534,37913, 0,0.0, 0,0.9393939393939394,625,33,no
1072, 0.40425531914893614,0.0008945485161018733,23, 0, 0.1276595744680851,19,0.0025257840454641126,19004, 0.06382978723404255,0.0, 0.02127659574468085,0.3829787234042553,479,47,no
2187, 0.16494845360824742,0.0009647118558009647,16, 0.1134020618556701, 0.25773195876288657,21,0.0018786494034018786,19695, 0.030927835051546393,0.00010154861640010154, 0.12371134020618557,0.30927835051546393,564,97,yes
65, 0.16666666666666666,0.001738031284563122,2, 0.041666666666666664, 0.5,6,0.002212039816716701,6329, 0,0.00015800284405119292, 0.041666666666666664,0.25,42,24,yes
30, 0,0.0011491921854931387,5, 0, 0,9,0.003886973568579734,29586, 0,0.0, 0,1,40,7,no
3089, 0.1610738255033557,0.0007009755242712775,46, 0.06040268456375839, 0.2214765100671141,65,0.002774694783573807,68476, 0.020134228187919462,1.4603656755651614e-05, 0.06040268456375839,0.47651006711409394,587,149,yes
87, 0.6,0.0007662069425011659,53, 0, 0,7,0.0020321140648943965,90054, 0.4,0.0, 0,0,717,5,no
1193, 0.14814814814814814,0.00028771636734883287,30, 0.2222222222222222, 0,6,0.0007424938512227946,107745, 0,0.0, 0,0.6296296296296297,257,27,no
235, 0.05813953488372093,0.001558896386777142,28, 0.046511627906976744, 0.023255813953488372,15,0.0017510890919962415,46828, 0.046511627906976744,0.0, 0.26744186046511625,0.5581395348837209,184,86,yes
52, 0.2619047619047619,0.001851205966785609,10, 0, 0.6428571428571429,6,0.0019316931827328093,37273, 0,0.00016097443189440078, 0,0.09523809523809523,182,42,no
782, 0.29959514170040485,0.0008178374655647383,70, 0.048582995951417005, 0.12955465587044535,32,0.002439164370982553,69696, 0.020242914979757085,2.869605142332415e-05, 0,0.5020242914979757,993,247,yes
2125, 0.08333333333333333,0.0005571636294454184,17, 0.015873015873015872, 0.21825396825396826,81,0.0020791715928085122,73587, 0.003968253968253968,0.0, 0.003968253968253968,0.6746031746031746,1145,252,yes
1487, 0.42857142857142855,0.000959207055500786,34, 0.14285714285714285, 0.09821428571428571,80,0.0021315712344461913,75062, 0.026785714285714284,1.3322320215288695e-05, 0.03571428571428571,0.26785714285714285,1164,112,no
24, 0.12631578947368421,0.0007643961270596229,8, 0.010526315789473684, 0.07368421052631578,13,0.0020100787044901197,35322, 0.010526315789473684,0.00036804257969537396, 0.010526315789473684,0.7684210526315789,601,95,no
157, 0.09375,0.0003238691568606283,4, 0, 0.40625,25,0.0018352585555435604,9263, 0.03125,0.0, 0.03125,0.4375,161,32,no
178, 0.1076388888888889,0.0015990196664474863,10, 0.003472222222222222, 0.010416666666666666,24,0.0015392432303186084,66916, 0,8.966465419331699e-05, 0.020833333333333332,0.8576388888888888,289,288,no
607, 0.3448275862068966,0.0011154611666411495,18, 0.1724137931034483, 0.15517241379310345,47,0.0025808709345814832,45721, 0,4.3743575162398026e-05, 0.05172413793103448,0.27586206896551724,681,58,no
9, 0.4,0.00022016732716864817,0, 0.3333333333333333, 0.2,11,0.0009907529722589167,18168, 0,5.504183179216204e-05, 0,0.06666666666666667,33,15,no
6022, 0.345679012345679,0.0009479510600181556,53, 0.06172839506172839, 0.25925925925925924,88,0.0020244378569879255,124479, 0,1.606696711895179e-05, 0.037037037037037035,0.2962962962962963,1414,81,yes
